image_path,basename,folder_label,json_label
/content/drive/MyDrive/DATASET/real_cifake_images/144.png,144.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/145.png,145.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/146.png,146.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/147.png,147.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/148.png,148.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/149.png,149.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/15.png,15.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/150.png,150.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/151.png,151.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/152.png,152.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/153.png,153.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/154.png,154.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/155.png,155.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/156.png,156.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/157.png,157.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/158.png,158.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/159.png,159.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/16.png,16.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/160.png,160.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/161.png,161.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/162.png,162.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/163.png,163.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/164.png,164.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/165.png,165.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/166.png,166.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/167.png,167.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/168.png,168.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/169.png,169.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/17.png,17.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/170.png,170.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/171.png,171.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/172.png,172.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/173.png,173.png,real,fake
/content/drive/MyDrive/DATASET/real_cifake_images/174.png,174.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/175.png,175.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/176.png,176.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/177.png,177.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/178.png,178.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/179.png,179.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/18.png,18.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/180.png,180.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/181.png,181.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/182.png,182.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/183.png,183.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/184.png,184.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/185.png,185.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/186.png,186.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/187.png,187.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/188.png,188.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/189.png,189.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/19.png,19.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/190.png,190.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/191.png,191.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/192.png,192.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/193.png,193.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/194.png,194.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/195.png,195.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/196.png,196.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/197.png,197.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/198.png,198.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/199.png,199.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/2.png,2.png,real,fake
/content/drive/MyDrive/DATASET/real_cifake_images/20.png,20.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/200.png,200.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/201.png,201.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/202.png,202.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/203.png,203.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/204.png,204.png,real,fake
/content/drive/MyDrive/DATASET/real_cifake_images/205.png,205.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/206.png,206.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/207.png,207.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/208.png,208.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/209.png,209.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/21.png,21.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/210.png,210.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/211.png,211.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/212.png,212.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/213.png,213.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/214.png,214.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/215.png,215.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/216.png,216.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/217.png,217.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/218.png,218.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/219.png,219.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/22.png,22.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/220.png,220.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/221.png,221.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/222.png,222.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/223.png,223.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/224.png,224.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/225.png,225.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/226.png,226.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/227.png,227.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/228.png,228.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/229.png,229.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/23.png,23.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/230.png,230.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/231.png,231.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/232.png,232.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/233.png,233.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/234.png,234.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/235.png,235.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/236.png,236.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/237.png,237.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/238.png,238.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/239.png,239.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/24.png,24.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/240.png,240.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/241.png,241.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/242.png,242.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/243.png,243.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/244.png,244.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/245.png,245.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/246.png,246.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/247.png,247.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/248.png,248.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/249.png,249.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/25.png,25.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/250.png,250.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/251.png,251.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/252.png,252.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/253.png,253.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/254.png,254.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/255.png,255.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/256.png,256.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/257.png,257.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/258.png,258.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/259.png,259.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/26.png,26.png,real,fake
/content/drive/MyDrive/DATASET/real_cifake_images/260.png,260.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/261.png,261.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/262.png,262.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/263.png,263.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/264.png,264.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/265.png,265.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/266.png,266.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/267.png,267.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/268.png,268.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/269.png,269.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/27.png,27.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/270.png,270.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/271.png,271.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/272.png,272.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/273.png,273.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/274.png,274.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/275.png,275.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/276.png,276.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/277.png,277.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/278.png,278.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/279.png,279.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/28.png,28.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/280.png,280.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/281.png,281.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/282.png,282.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/283.png,283.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/284.png,284.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/285.png,285.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/286.png,286.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/287.png,287.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/288.png,288.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/289.png,289.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/29.png,29.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/290.png,290.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/291.png,291.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/292.png,292.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/293.png,293.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/294.png,294.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/295.png,295.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/296.png,296.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/297.png,297.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/298.png,298.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/299.png,299.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/3.png,3.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/30.png,30.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/300.png,300.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/301.png,301.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/302.png,302.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/303.png,303.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/304.png,304.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/305.png,305.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/306.png,306.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/307.png,307.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/308.png,308.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/309.png,309.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/31.png,31.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/310.png,310.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/311.png,311.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/312.png,312.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/313.png,313.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/314.png,314.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/315.png,315.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/316.png,316.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/317.png,317.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/318.png,318.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/319.png,319.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/32.png,32.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/320.png,320.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/321.png,321.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/322.png,322.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/323.png,323.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/324.png,324.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/325.png,325.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/326.png,326.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/327.png,327.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/328.png,328.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/329.png,329.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/33.png,33.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/330.png,330.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/331.png,331.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/332.png,332.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/333.png,333.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/334.png,334.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/335.png,335.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/336.png,336.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/337.png,337.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/338.png,338.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/339.png,339.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/34.png,34.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/340.png,340.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/341.png,341.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/342.png,342.png,real,fake
/content/drive/MyDrive/DATASET/real_cifake_images/343.png,343.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/344.png,344.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/345.png,345.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/346.png,346.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/347.png,347.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/348.png,348.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/349.png,349.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/35.png,35.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/350.png,350.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/351.png,351.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/352.png,352.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/353.png,353.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/354.png,354.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/355.png,355.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/356.png,356.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/357.png,357.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/358.png,358.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/359.png,359.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/36.png,36.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/360.png,360.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/361.png,361.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/362.png,362.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/363.png,363.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/364.png,364.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/365.png,365.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/366.png,366.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/367.png,367.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/368.png,368.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/369.png,369.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/37.png,37.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/370.png,370.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/371.png,371.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/372.png,372.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/373.png,373.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/374.png,374.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/375.png,375.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/376.png,376.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/377.png,377.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/378.png,378.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/379.png,379.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/38.png,38.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/380.png,380.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/381.png,381.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/382.png,382.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/383.png,383.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/384.png,384.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/385.png,385.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/386.png,386.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/387.png,387.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/388.png,388.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/389.png,389.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/39.png,39.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/390.png,390.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/391.png,391.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/392.png,392.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/393.png,393.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/394.png,394.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/395.png,395.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/396.png,396.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/397.png,397.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/398.png,398.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/399.png,399.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/4.png,4.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/40.png,40.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/400.png,400.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/401.png,401.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/402.png,402.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/403.png,403.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/404.png,404.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/405.png,405.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/406.png,406.png,real,fake
/content/drive/MyDrive/DATASET/real_cifake_images/407.png,407.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/408.png,408.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/409.png,409.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/41.png,41.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/410.png,410.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/411.png,411.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/412.png,412.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/413.png,413.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/414.png,414.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/415.png,415.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/416.png,416.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/417.png,417.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/418.png,418.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/419.png,419.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/42.png,42.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/420.png,420.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/421.png,421.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/422.png,422.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/423.png,423.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/424.png,424.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/425.png,425.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/426.png,426.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/427.png,427.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/428.png,428.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/429.png,429.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/43.png,43.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/430.png,430.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/431.png,431.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/432.png,432.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/433.png,433.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/434.png,434.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/435.png,435.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/436.png,436.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/437.png,437.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/438.png,438.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/439.png,439.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/44.png,44.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/440.png,440.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/441.png,441.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/442.png,442.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/443.png,443.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/444.png,444.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/445.png,445.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/446.png,446.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/447.png,447.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/448.png,448.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/449.png,449.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/45.png,45.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/450.png,450.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/451.png,451.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/452.png,452.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/453.png,453.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/454.png,454.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/455.png,455.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/456.png,456.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/457.png,457.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/458.png,458.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/459.png,459.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/46.png,46.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/460.png,460.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/461.png,461.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/462.png,462.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/463.png,463.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/464.png,464.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/465.png,465.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/466.png,466.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/467.png,467.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/468.png,468.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/469.png,469.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/47.png,47.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/470.png,470.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/471.png,471.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/472.png,472.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/473.png,473.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/474.png,474.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/475.png,475.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/476.png,476.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/477.png,477.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/478.png,478.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/479.png,479.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/48.png,48.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/480.png,480.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/481.png,481.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/482.png,482.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/483.png,483.png,real,real
